step,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
108,108,0.12334785649464244,0.9619047619047619,1749097209.4586947,2025/06/05 13:20:09,71.17890572547913,1.2m,15.212698459625244,14.360528469085693,7.255550384521484,0.3321181939707862,0.8805555555555555
109,109,0.10491716804958526,0.9666666666666667,1749097210.2657368,2025/06/05 13:20:10,71.98594784736633,1.2m,15.421005725860596,14.568859100341797,7.3091654777526855,,
110,110,0.11478887768018814,0.9595238095238096,1749097211.0383294,2025/06/05 13:20:11,72.758540391922,1.2m,15.63681411743164,14.773955345153809,7.3631908893585205,0.3271512203746372,0.8916666666666667
111,111,0.11006754211017064,0.9642857142857143,1749097211.6104147,2025/06/05 13:20:11,73.3306257724762,1.2m,15.744431972503662,14.881598234176636,7.427738666534424,,
112,112,0.11560815374056498,0.9571428571428572,1749097212.2537143,2025/06/05 13:20:12,73.97392535209656,1.2m,15.875510215759277,14.987784624099731,7.48817253112793,0.33268842664029863,0.8805555555555555
113,113,0.10628993823414758,0.9630952380952381,1749097213.021374,2025/06/05 13:20:13,74.74158501625061,1.2m,16.04783582687378,15.160135984420776,7.550382614135742,,
114,114,0.09485361235482352,0.9761904761904762,1749097213.5450892,2025/06/05 13:20:13,75.26530027389526,1.3m,16.164459705352783,15.26531171798706,7.6052329540252686,0.32661362753974066,0.8805555555555555
115,115,0.11351327839351835,0.9678571428571429,1749097214.2264574,2025/06/05 13:20:14,75.94666838645935,1.3m,16.309727430343628,15.410603761672974,7.668419361114502,,
116,116,0.09711295951689992,0.975,1749097215.1611733,2025/06/05 13:20:15,76.88138437271118,1.3m,16.567180395126343,15.64976954460144,7.779672384262085,0.3243302987681495,0.8805555555555555
117,117,0.09817953861895062,0.975,1749097215.747289,2025/06/05 13:20:15,77.46749997138977,1.3m,16.67284631729126,15.755459070205688,7.840604305267334,,
118,118,0.10214218781107948,0.9654761904761905,1749097216.2907722,2025/06/05 13:20:16,78.01098322868347,1.3m,16.792070627212524,15.86430048942566,7.8943095207214355,0.32769777774810793,0.8888888888888888
119,119,0.10108198378057708,0.9714285714285714,1749097217.167049,2025/06/05 13:20:17,78.88725996017456,1.3m,17.01333713531494,16.085593700408936,7.946558237075806,,
120,120,0.10717183181217739,0.9702380952380952,1749097217.8282142,2025/06/05 13:20:17,79.54842519760132,1.3m,17.1811466217041,16.242759227752686,8.000346183776855,0.32586660782496135,0.8861111111111111
121,121,0.10440981586774191,0.9642857142857143,1749097218.4228916,2025/06/05 13:20:18,80.14310264587402,1.3m,17.287882089614868,16.349518060684204,8.06006121635437,,
