acceptedNameUsageID,Scientific name,Item,Description,Code
217430,Mobula thurstoni,food,shrimp-like animals,2.2
217430,Mobula thurstoni,Aggregation,solitary,1
217430,Mobula thurstoni,Aggregation,group,3
217436,Mobula kuhlii,Salinity,marine,2
217436,Mobula kuhlii,Temperature,tropical,3
217436,Mobula kuhlii,Aggregation,school,4
217436,Mobula kuhlii,Behavior,epipelagic,3.2
217436,Mobula kuhlii,food,zooplankton,1.8
217436,Mobula kuhlii,Habitat,coastal,2
217436,Mobula kuhlii,Habitat,inshore,1.3
217436,Mobula kuhlii,Habitat,oceanic,3
217452,Sardinops sagax,Salinity,marine,2
217452,Sardinops sagax,Temperature,subtropical,2.6
217452,Sardinops sagax,Aggregation,congregatory,5
217452,Sardinops sagax,Aggregation,large school,5
217452,Sardinops sagax,Behavior,pelagic,3
217452,Sardinops sagax,food,crustaceans,2
217452,Sardinops sagax,food,phytoplankton,1.2
217452,Sardinops sagax,food,zooplankton,1.8
217452,Sardinops sagax,Habitat,coastal,2
217618,Melanostomias paucilaternatus,Salinity,marine,2
217618,Melanostomias paucilaternatus,Temperature,tropical,3
217618,Melanostomias paucilaternatus,Behavior,mesopelagic,3
217618,Melanostomias paucilaternatus,Habitat,oceanic,3
217632,Pseudocarcharias kamoharai,Temperature,subtropical,2.6
217632,Pseudocarcharias kamoharai,Temperature,tropical,3
217632,Pseudocarcharias kamoharai,Habitat,inshore,1.3
217632,Pseudocarcharias kamoharai,Habitat,offshore,2.5
217632,Pseudocarcharias kamoharai,Habitat,oceanic,3
217632,Pseudocarcharias kamoharai,Salinity,marine,2
217632,Pseudocarcharias kamoharai,Behavior,mesopelagic,3
217632,Pseudocarcharias kamoharai,Behavior,epipelagic,3.2
217632,Pseudocarcharias kamoharai,food,cephalopods,2
217632,Pseudocarcharias kamoharai,food,shrimps,2.2
217632,Pseudocarcharias kamoharai,food,fish,3
217680,Benthosema pterotum,Salinity,marine,2
217680,Benthosema pterotum,Behavior,benthopelagic,2
217680,Benthosema pterotum,Behavior,mesopelagic,3
217680,Benthosema pterotum,food,zooplankton,1.8
217680,Benthosema pterotum,Habitat,continental slope,2.5
217680,Benthosema pterotum,Habitat,island,2.2
217697,Electrona antarctica,Salinity,marine,2
217697,Electrona antarctica,Temperature,antarctic,1
217697,Electrona antarctica,Temperature,polar,1
217697,Electrona antarctica,Behavior,demersal,1
217697,Electrona antarctica,Behavior,mesopelagic,3
217697,Electrona antarctica,food,crustaceans,2
217697,Electrona antarctica,food,polychaete,1.4
217697,Electrona antarctica,food,shrimps,2.2
217697,Electrona antarctica,Habitat,oceanic,3
217698,Gonichthys barnesi,Salinity,marine,2
217698,Gonichthys barnesi,Temperature,subtropical,2.6
217698,Gonichthys barnesi,Behavior,bathypelagic,2.5
217698,Gonichthys barnesi,Behavior,mesopelagic,3
217698,Gonichthys barnesi,Habitat,oceanic,3
217704,Lampanyctodes hectoris,Salinity,marine,2
217704,Lampanyctodes hectoris,Temperature,tropical,3
217704,Lampanyctodes hectoris,Behavior,epipelagic,3.2
217704,Lampanyctodes hectoris,Habitat,continental shelf,2
217704,Lampanyctodes hectoris,Habitat,oceanic,3
217704,Lampanyctodes hectoris,Habitat,oceanic,3
217704,Lampanyctodes hectoris,Habitat,pseudooceanic,2.5
217707,Lampanyctus achirus,Salinity,marine,2
217707,Lampanyctus achirus,Temperature,antarctic,1
217707,Lampanyctus achirus,Temperature,polar,1
217707,Lampanyctus achirus,Behavior,bathypelagic,2.5
217707,Lampanyctus achirus,Behavior,mesopelagic,3
217707,Lampanyctus achirus,Habitat,oceanic,3
217720,Symbolophorus barnardi,Salinity,marine,2
217720,Symbolophorus barnardi,Temperature,subtropical,2.6
217720,Symbolophorus barnardi,Temperature,temperate,2
217720,Symbolophorus barnardi,Behavior,bathypelagic,2.5
217720,Symbolophorus barnardi,Behavior,mesopelagic,3
217720,Symbolophorus barnardi,Behavior,nyctoepipelagic,3.2
217720,Symbolophorus barnardi,Habitat,oceanic,3
217820,Selachophidium guentheri,Salinity,marine,2
217820,Selachophidium guentheri,Behavior,bathypelagic,2.5
217820,Selachophidium guentheri,Behavior,benthopelagic,2
217820,Selachophidium guentheri,food,pelagic crustaceans,2
217959,Neocyttus rhomboidalis,Salinity,marine,2
217959,Neocyttus rhomboidalis,Aggregation,school,4
217959,Neocyttus rhomboidalis,Behavior,bathypelagic,2.5
217959,Neocyttus rhomboidalis,food,crustaceans,2
217959,Neocyttus rhomboidalis,food,fish,3
217959,Neocyttus rhomboidalis,food,salps and medusa,1.6
217959,Neocyttus rhomboidalis,food,squids,2.6
217959,Neocyttus rhomboidalis,Habitat,continental slope,2.5
218404,Caranx sexfasciatus,Temperature,tropical,3
218404,Caranx sexfasciatus,Habitat,reef-associated,1.5
218404,Caranx sexfasciatus,Habitat,inland,0
218404,Caranx sexfasciatus,Habitat,oceanic,3
218404,Caranx sexfasciatus,Habitat,coastal,2
218404,Caranx sexfasciatus,Habitat,estuaries,1
218404,Caranx sexfasciatus,Salinity,marine,2
218404,Caranx sexfasciatus,Salinity,brackish,1
218404,Caranx sexfasciatus,Salinity,freshwater,0
218404,Caranx sexfasciatus,Behavior,pelagic,3
218404,Caranx sexfasciatus,food,crustaceans,2
218404,Caranx sexfasciatus,food,squids,2.6
218404,Caranx sexfasciatus,food,fish,3
218404,Caranx sexfasciatus,Aggregation,solitary,1
218404,Caranx sexfasciatus,Aggregation,school,4
218419,Caranx melampygus,Temperature,tropical,3
218419,Caranx melampygus,Habitat,reef-associated,1.5
218419,Caranx melampygus,Habitat,coastal,2
218419,Caranx melampygus,Habitat,oceanic,3
218419,Caranx melampygus,Habitat,coral reef,1.5
218419,Caranx melampygus,Salinity,brackish,1
218419,Caranx melampygus,Salinity,marine,2
218419,Caranx melampygus,Associates,benthic communities,1
218419,Caranx melampygus,Behavior,pelagic,3
218419,Caranx melampygus,Food,crustaceans,2
218419,Caranx melampygus,Food,fish,3
218419,Caranx melampygus,Aggregation,solitary,1
218426,Decapterus macrosoma,Salinity,marine,2
218426,Decapterus macrosoma,Temperature,tropical,3
218426,Decapterus macrosoma,Aggregation,school,4
218426,Decapterus macrosoma,Behavior,pelagic,3
218426,Decapterus macrosoma,food,invertebrates,1.4
218426,Decapterus macrosoma,food,zooplankton,1.8
218426,Decapterus macrosoma,Habitat,reef-associated,1.5
218436,Seriola lalandi,Temperature,subtropical,2.6
218436,Seriola lalandi,Habitat,kelp forest,1.5
218436,Seriola lalandi,Habitat,intertidal,1.1
218436,Seriola lalandi,Habitat,estuaries,1
218436,Seriola lalandi,Habitat,oceanic,3
218436,Seriola lalandi,Habitat,coastal,2
218436,Seriola lalandi,Salinity,brackish,1
218436,Seriola lalandi,Salinity,marine,2
218436,Seriola lalandi,Behavior,benthopelagic,2
218436,Seriola lalandi,Food,crustaceans,2
218436,Seriola lalandi,Food,squids,2.6
218436,Seriola lalandi,Food,small fish,3.2
218436,Seriola lalandi,Aggregation,solitary,1
218436,Seriola lalandi,Aggregation,group,3
218444,Trachurus capensis,Salinity,marine,2
218444,Trachurus capensis,Temperature,subtropical,2.6
218444,Trachurus capensis,Aggregation,school,4
218444,Trachurus capensis,Behavior,pelagic,3
218444,Trachurus capensis,food,copepods,1.8
218444,Trachurus capensis,food,fish,3
218444,Trachurus capensis,food,invertebrates,1.4
218444,Trachurus capensis,Habitat,coastal,2
218444,Trachurus capensis,Habitat,continental shelf,2
218448,Uraspis uraspis,Temperature,subtropical,2.6
218448,Uraspis uraspis,Temperature,tropical,3
218448,Uraspis uraspis,Habitat,reef-associated,1.5
218448,Uraspis uraspis,Habitat,neritic,2
218448,Uraspis uraspis,Habitat,continental shelf,2
218448,Uraspis uraspis,Salinity,marine,2
218448,Uraspis uraspis,Behavior,demersal,1
218448,Uraspis uraspis,food,cephalopods,2
218448,Uraspis uraspis,food,epibenthic crustaceans,2
218448,Uraspis uraspis,Aggregation,school,4
218449,Uraspis helvola,Temperature,subtropical,2.6
218449,Uraspis helvola,Habitat,reef-associated,1.5
218449,Uraspis helvola,Habitat,coastal,2
218449,Uraspis helvola,Habitat,continental shelf,2
218449,Uraspis helvola,Habitat,island,2.5
218449,Uraspis helvola,Habitat,coral reef,1.5
218449,Uraspis helvola,Salinity,marine,2
218449,Uraspis helvola,Behavior,benthopelagic,2
218449,Uraspis helvola,Aggregation,solitary,1
218449,Uraspis helvola,Aggregation,group,3
218450,Mene maculata,Temperature,subtropical,2.6
218450,Mene maculata,Habitat,reef-associated,1.5
218450,Mene maculata,Habitat,island,2.5
218450,Mene maculata,Habitat,continental shelf,2
218450,Mene maculata,Habitat,coastal,2
218450,Mene maculata,Habitat,estuaries,1
218450,Mene maculata,Salinity,marine,2
218450,Mene maculata,Salinity,brackish,1
218450,Mene maculata,Food,benthic invertebrates,1.4
218450,Mene maculata,Aggregation,school,4
218465,Emmelichthys nitidus,Salinity,marine,2
218465,Emmelichthys nitidus,Aggregation,school,4
218465,Emmelichthys nitidus,Behavior,bathydemersal,1.2
218465,Emmelichthys nitidus,Behavior,demersal,1
218465,Emmelichthys nitidus,food,zooplankton,1.8
218706,Kyphosus vaigiensis,Temperature,tropical,3
218706,Kyphosus vaigiensis,Habitat,coral reef,1.5
218706,Kyphosus vaigiensis,Habitat,reef-associated,1.5
218706,Kyphosus vaigiensis,Habitat,open water,3
218706,Kyphosus vaigiensis,Habitat,seaward reef,1.7
218706,Kyphosus vaigiensis,Habitat,seaward reef,1.7
218706,Kyphosus vaigiensis,Habitat,coastal,2
218706,Kyphosus vaigiensis,Habitat,inshore,1.3
218706,Kyphosus vaigiensis,Habitat,estuaries,1
218706,Kyphosus vaigiensis,Salinity,marine,2
218706,Kyphosus vaigiensis,Associates,floating weeds,2
218706,Kyphosus vaigiensis,Behavior,benthopelagic,2
218706,Kyphosus vaigiensis,food,algae,1.2
218706,Kyphosus vaigiensis,food,brown algae,1.2
218706,Kyphosus vaigiensis,food,small crustaceans,2
218706,Kyphosus vaigiensis,Aggregation,group,3
218708,Kyphosus cinerascens,Temperature,tropical,3
218708,Kyphosus cinerascens,Habitat,coral reef,1.5
218708,Kyphosus cinerascens,Habitat,reef-associated,1.5
218708,Kyphosus cinerascens,Habitat,neritic,2
218708,Kyphosus cinerascens,Habitat,seaward reef,1.7
218708,Kyphosus cinerascens,Habitat,lagoon,1
218708,Kyphosus cinerascens,Habitat,seaward reef,1.7
218708,Kyphosus cinerascens,Habitat,estuaries,1
218708,Kyphosus cinerascens,Salinity,marine,2
218708,Kyphosus cinerascens,Associates,floating objects,2.2
218708,Kyphosus cinerascens,Associates,floating weeds,2
218708,Kyphosus cinerascens,Behavior,benthopelagic,2
218708,Kyphosus cinerascens,Food,spinner dolphinsÅf feces and vomit,1
218708,Kyphosus cinerascens,Food,seaweeds,1.2
218708,Kyphosus cinerascens,Food,thallate algae,1.2
218708,Kyphosus cinerascens,Food,associated invertebrates,1.4
218708,Kyphosus cinerascens,Aggregation,school,4
218710,Platax teira,Salinity,marine,2
218710,Platax teira,Temperature,tropical,3
218710,Platax teira,Aggregation,school,4
218710,Platax teira,Associates,floating objects,2.2
218710,Platax teira,Associates,floating weeds,2
218710,Platax teira,Habitat,coastal,2
218710,Platax teira,Habitat,estuaries,1
218710,Platax teira,Habitat,inshore,1.3
218710,Platax teira,Habitat,offshore,2
218710,Platax teira,Habitat,reef-associated,1.5
219667,Naso hexacanthus,Salinity,brackish,1
219667,Naso hexacanthus,Salinity,marine,2
219667,Naso hexacanthus,Temperature,tropical,3
219667,Naso hexacanthus,Aggregation,school,4
219667,Naso hexacanthus,Behavior,benthopelagic,2
219667,Naso hexacanthus,food,algae,1.2
219667,Naso hexacanthus,food,zooplankton,1.8
219667,Naso hexacanthus,Habitat,coastal,2
219667,Naso hexacanthus,Habitat,inshore,1.3
219667,Naso hexacanthus,Habitat,reef-associated,1.5
219671,Naso brevirostris,Salinity,marine,2
219671,Naso brevirostris,Temperature,tropical,3
219671,Naso brevirostris,Aggregation,group,3
219671,Naso brevirostris,Aggregation,school,4
219671,Naso brevirostris,food,algae,1.2
219671,Naso brevirostris,food,zooplankton,1.8
219671,Naso brevirostris,Habitat,coastal,2
219671,Naso brevirostris,Habitat,coral reef,1.5
219671,Naso brevirostris,Habitat,inshore,1.3
219671,Naso brevirostris,Habitat,reef-associated,1.5
219697,Thyrsites atun,Temperature,subtropical,2.6
219697,Thyrsites atun,Habitat,island,2.5
219697,Thyrsites atun,Habitat,continental shelf,2
219697,Thyrsites atun,Salinity,brackish,1
219697,Thyrsites atun,Salinity,marine,2
219697,Thyrsites atun,Behavior,benthopelagic,2
219697,Thyrsites atun,Behavior,pelagic,3
219697,Thyrsites atun,food,pelagic crustaceans,1.8
219697,Thyrsites atun,food,cephalopods,2
219697,Thyrsites atun,food,fish,3
219697,Thyrsites atun,food,anchovy,3.2
219697,Thyrsites atun,food,pilchard,3.2
219697,Thyrsites atun,Aggregation,school,4
219707,Allothunnus fallai,Temperature,subtropical,2.6
219707,Allothunnus fallai,Habitat,oceanic,3
219707,Allothunnus fallai,Salinity,marine,2
219707,Allothunnus fallai,Behavior,pelagic,3
219707,Allothunnus fallai,food,copepods,2
219707,Allothunnus fallai,food,euphausiids,2.2
219707,Allothunnus fallai,food,squids,2.6
219707,Allothunnus fallai,food,small fish,3.2
219707,Allothunnus fallai,Aggregation,school,4
219709,Gasterochisma melampus,Temperature,subtropical,2.6
219709,Gasterochisma melampus,Temperature,temperate,2
219709,Gasterochisma melampus,Temperature,tropical,3
219709,Gasterochisma melampus,Habitat,oceanic,3
219709,Gasterochisma melampus,Salinity,marine,2
219709,Gasterochisma melampus,Behavior,pelagic,3
219709,Gasterochisma melampus,food,parasitic nematodes,1
219709,Gasterochisma melampus,food,ommastrephid squid,2.6
219709,Gasterochisma melampus,food,onychoteuthids,2.6
219709,Gasterochisma melampus,food,fish,3
219709,Gasterochisma melampus,food,seabirds,5
219712,Gymnosarda unicolor,Temperature,tropical,3
219712,Gymnosarda unicolor,Habitat,coral reef,1.5
219712,Gymnosarda unicolor,Habitat,reef-associated,1.5
219712,Gymnosarda unicolor,Habitat,neritic,2
219712,Gymnosarda unicolor,Habitat,offshore,2.5
219712,Gymnosarda unicolor,Salinity,marine,2
219712,Gymnosarda unicolor,Behavior,pelagic,3
219712,Gymnosarda unicolor,Food,squids,2.6
219712,Gymnosarda unicolor,Food,small schooking fish,3.2
219712,Gymnosarda unicolor,Aggregation,solitary,1
219712,Gymnosarda unicolor,Aggregation,group,3
219715,Scomber australasicus,Salinity,marine,2
219715,Scomber australasicus,Temperature,subtropical,2.6
219715,Scomber australasicus,Aggregation,school,4
219715,Scomber australasicus,Behavior,pelagic,3
219715,Scomber australasicus,Associates,other fish,2.8
219715,Scomber australasicus,food,copepods,1.8
219715,Scomber australasicus,food,crustaceans,2
219715,Scomber australasicus,food,small fish,3.2
219715,Scomber australasicus,food,squids,2.6
219715,Scomber australasicus,Habitat,coastal,2
219715,Scomber australasicus,Habitat,oceanic,3
219719,Scomberomorus plurilineatus,Salinity,marine,2
219719,Scomberomorus plurilineatus,Temperature,subtropical,2.6
219719,Scomberomorus plurilineatus,Aggregation,large school,5
219719,Scomberomorus plurilineatus,Behavior,pelagic,3
219719,Scomberomorus plurilineatus,food,anchovies,3.2
219719,Scomberomorus plurilineatus,food,clupeoids,3.2
219719,Scomberomorus plurilineatus,food,mantis shrimps,2
219719,Scomberomorus plurilineatus,food,small fish,3.2
219719,Scomberomorus plurilineatus,food,squids,2.6
219719,Scomberomorus plurilineatus,Habitat,coastal,2
219720,Thunnus maccoyii,Temperature,tropical,3
219720,Thunnus maccoyii,Temperature,temperate,2
219720,Thunnus maccoyii,Habitat,oceanic,3
219720,Thunnus maccoyii,Salinity,marine,2
219720,Thunnus maccoyii,Behavior,pelagic,3
219720,Thunnus maccoyii,food,salps,1.6
219720,Thunnus maccoyii,food,cephalopods,2
219720,Thunnus maccoyii,food,crustaceans,2
219720,Thunnus maccoyii,food,fish,3
219722,Thunnus tonggol,Temperature,tropical,3
219722,Thunnus tonggol,Habitat,oceanic,
219722,Thunnus tonggol,Habitat,coastal,2
219722,Thunnus tonggol,Salinity,marine,2
219722,Thunnus tonggol,Behavior,pelagic,3
219722,Thunnus tonggol,food,stomatopod larvae,1.8
219722,Thunnus tonggol,food,cephalopods,2
219722,Thunnus tonggol,food,crustaceans,2
219722,Thunnus tonggol,food,prawns,2
219722,Thunnus tonggol,food,fish,3
219722,Thunnus tonggol,food,anchovy,3.2
219722,Thunnus tonggol,food,sardine,3.2
219722,Thunnus tonggol,Aggregation,school,4
219734,Tetrapturus angustirostris,Temperature,temperate,2
219734,Tetrapturus angustirostris,Temperature,tropical,3
219734,Tetrapturus angustirostris,Temperature,subtropical,2.6
219734,Tetrapturus angustirostris,Habitat,neritic,2
219734,Tetrapturus angustirostris,Habitat,oceanic,3
219734,Tetrapturus angustirostris,Salinity,marine,2
219734,Tetrapturus angustirostris,Behavior,pelagic,3
219734,Tetrapturus angustirostris,Behavior,epipelagic,3.2
219734,Tetrapturus angustirostris,food,cephalopods,2
219734,Tetrapturus angustirostris,food,crustaceans,2
219734,Tetrapturus angustirostris,food,fish,3
219737,Hyperoglyphe antarctica,Salinity,marine,2
219737,Hyperoglyphe antarctica,Associates,floating objects,2.2
219737,Hyperoglyphe antarctica,Behavior,benthopelagic,2
219737,Hyperoglyphe antarctica,Behavior,pelagic,3
219737,Hyperoglyphe antarctica,food,small sedentary organisms,1.4
219737,Hyperoglyphe antarctica,food,mollusks,1.5
219737,Hyperoglyphe antarctica,food,pelagic tunicate,1.8
219737,Hyperoglyphe antarctica,food,small planktonic organisms,1.8
219737,Hyperoglyphe antarctica,food,crustaceans,2
219737,Hyperoglyphe antarctica,food,squids,2.6
219737,Hyperoglyphe antarctica,food,fish,3
219737,Hyperoglyphe antarctica,food,gemfish (Rexea solandri),3
219737,Hyperoglyphe antarctica,food,Myctophidae,3.2
219741,Schedophilus huttoni,Habitat,continental slope,2.5
219741,Schedophilus huttoni,Habitat,island,2.5
219741,Schedophilus huttoni,Habitat,continental shelf,2
219741,Schedophilus huttoni,Habitat,neritic,2
219741,Schedophilus huttoni,Habitat,oceanic,3
219741,Schedophilus huttoni,Salinity,marine,2
219741,Schedophilus huttoni,Behavior,demersal,1
219741,Schedophilus huttoni,Behavior,bathypelagic,2.5
219742,Schedophilus velaini,Habitat,oceanic,3
219742,Schedophilus velaini,Habitat,island,2.5
219742,Schedophilus velaini,Salinity,marine,2
219742,Schedophilus velaini,Behavior,bathypelagic,2.5
219742,Schedophilus velaini,food,planktonic salps,1.6
219742,Schedophilus velaini,food,cephalopods,2
219742,Schedophilus velaini,food,small fish,3.2
219872,Abalistes stellaris,Temperature,tropical,3
219872,Abalistes stellaris,Habitat,algae,1.3
219872,Abalistes stellaris,Habitat,reef,1.5
219872,Abalistes stellaris,Habitat,estuaries,1
219872,Abalistes stellaris,Habitat,coastal,2
219872,Abalistes stellaris,Salinity,marine,2
219872,Abalistes stellaris,Associates,sponges,1
219872,Abalistes stellaris,Behavior,demersal,1
219872,Abalistes stellaris,food,benthic invertebrates,1.4
219872,Abalistes stellaris,food,sea urchins,1.4
219872,Abalistes stellaris,food,mollusks,1.5
219872,Abalistes stellaris,food,crabs,2
219954,Lagocephalus sceleratus,Salinity,freshwater,0
219954,Lagocephalus sceleratus,Salinity,marine,2
219954,Lagocephalus sceleratus,Temperature,tropical,3
219954,Lagocephalus sceleratus,food,crustaceans,2
219954,Lagocephalus sceleratus,food,mollusks,1.5
219954,Lagocephalus sceleratus,Habitat,offshore,2
219954,Lagocephalus sceleratus,Habitat,reef-associated,1.5
220007,Phosichthys argenteus,Salinity,marine,2
220007,Phosichthys argenteus,Behavior,bathypelagic,2.5
220007,Phosichthys argenteus,Behavior,mesopelagic,3
220007,Phosichthys argenteus,food,amphipods,1.8
220007,Phosichthys argenteus,food,copepods,1.8
220007,Phosichthys argenteus,food,euphausiids,2.2
220007,Phosichthys argenteus,food,fish,3
220007,Phosichthys argenteus,Habitat,continental slope,2.5
221409,Linophryne parini,Salinity,marine,2
221409,Linophryne parini,Behavior,bathypelagic,2.5
221430,Polyprion oxygeneios,Temperature,subtropical,2.6
221430,Polyprion oxygeneios,Habitat,continental slope,2.5
221430,Polyprion oxygeneios,Habitat,seamount,3
221430,Polyprion oxygeneios,Salinity,marine,2
221430,Polyprion oxygeneios,Associates,floating weeds,2
221430,Polyprion oxygeneios,Behavior,demersal,1
221430,Polyprion oxygeneios,food,barracouta,3
221430,Polyprion oxygeneios,food,benthic fish,3
221430,Polyprion oxygeneios,food,fish,3
221430,Polyprion oxygeneios,food,pilchard,3.2
221430,Polyprion oxygeneios,Aggregation,school,4
221512,Sigmops elongatus,Salinity,marine,2
221512,Gonostoma elongatum,Temperature,subtropical,2.6
221512,Sigmops elongatus,Temperature,subtropical,2.6
221512,Gonostoma elongatum,Temperature,tropical,3
221512,Sigmops elongatus,Behavior,bathypelagic,2.5
221512,Gonostoma elongatum,Behavior,mesopelagic,3
221512,Sigmops elongatus,Behavior,mesopelagic,3
221512,Gonostoma elongatum,food,copepods,1.8
221512,Gonostoma elongatum,food,crustaceans,2
221512,Sigmops elongatus,food,crustaceans,2
221512,Gonostoma elongatum,food,ostracods,1.8
221512,Sigmops elongatus,food,small fish,3.2
221512,Gonostoma elongatum,food,zooplankton,1.8
221512,Gonostoma elongatum,Habitat,oceanic,3
234627,Notolepis annulata,Salinity,marine,2
234627,Notolepis annulata,Temperature,antarctic,1
234627,Notolepis annulata,Temperature,temperate,2
234627,Notolepis annulata,Behavior,bathypelagic,2.5
234627,Notolepis annulata,Behavior,epipelagic,3.2
234627,Notolepis annulata,food,fish,3
234627,Notolepis annulata,food,krills,2.2
234627,Notolepis annulata,Habitat,oceanic,3
234638,Electrona carlsbergi,Salinity,marine,2
234638,Electrona carlsbergi,Temperature,antarctic,1
234638,Electrona carlsbergi,Temperature,polar,1
234638,Electrona carlsbergi,Behavior,bathypelagic,2.5
234638,Electrona carlsbergi,Behavior,mesopelagic,3
234638,Electrona carlsbergi,food,crustaceans,2
234638,Electrona carlsbergi,food,gastropods,1.5
234638,Electrona carlsbergi,Habitat,oceanic,3
234664,Lampris immaculatus,Temperature,temperate,2
234664,Lampris immaculatus,Habitat,oceanic,3
234664,Lampris immaculatus,Salinity,marine,2
234664,Lampris immaculatus,Behavior,mesopelagic,3
234664,Lampris immaculatus,Behavior,pelagic,3
234664,Lampris immaculatus,Behavior,epipelagic,3.2
234664,Lampris immaculatus,food,cephalopods,2
234664,Lampris immaculatus,food,krill,2.2
234664,Lampris immaculatus,food,shrimps,2.2
234664,Lampris immaculatus,food,squids,2.6
234664,Lampris immaculatus,food,fish,3
234697,Paradiplospinus antarcticus,Salinity,marine,2
234697,Paradiplospinus antarcticus,Temperature,antarctic,1
234697,Paradiplospinus antarcticus,Behavior,bathypelagic,2.5
234697,Paradiplospinus antarcticus,Behavior,epipelagic,3.2
234697,Paradiplospinus antarcticus,Behavior,mesopelagic,3
234697,Paradiplospinus antarcticus,food,fish,3
234697,Paradiplospinus antarcticus,food,krills,2.2
234697,Paradiplospinus antarcticus,food,myctophids,3.2
234697,Paradiplospinus antarcticus,food,squids,2.6
234700,Dissostichus eleginoides,Temperature,antarctic,1
234700,Dissostichus eleginoides,Temperature,temperate,2
234700,Dissostichus eleginoides,Habitat,oceanic,3
234700,Dissostichus eleginoides,Salinity,marine,2
234700,Dissostichus eleginoides,Behavior,demersal,1
234700,Dissostichus eleginoides,Behavior,pelagic,3
234731,Scopelosaurus hamiltoni,Salinity,marine,2
234731,Scopelosaurus hamiltoni,Temperature,antarctic,1
234731,Scopelosaurus hamiltoni,Temperature,temperate,2
234731,Scopelosaurus hamiltoni,Behavior,bathypelagic,2.5
234731,Scopelosaurus hamiltoni,Behavior,benthopelagic,2
234731,Scopelosaurus hamiltoni,Behavior,mesopelagic,3
234731,Scopelosaurus hamiltoni,Behavior,pelagic,
234731,Scopelosaurus hamiltoni,food,crustaceans,2
234731,Scopelosaurus hamiltoni,food,shrimps,2.2
234731,Scopelosaurus hamiltoni,food,small fish,3.2
234731,Scopelosaurus hamiltoni,food,zooplankton,1.8
234731,Scopelosaurus hamiltoni,Habitat,oceanic,3
234742,Muraenolepis microps,Salinity,marine,2
234742,Muraenolepis microps,Temperature,antarctic,1
234742,Muraenolepis microps,Temperature,polar,1
234742,Muraenolepis microps,Behavior,pelagic,3
234742,Muraenolepis microps,food,zooplankton,1.8
234742,Muraenolepis microps,Habitat,continental shelf,2
234742,Muraenolepis microps,Habitat,continental slope,2.5
234742,Muraenolepis microps,Habitat,island,2.2
234742,Muraenolepis microps,Habitat,oceanic,3
234767,Protomyctophum tenisoni,Salinity,marine,2
234767,Protomyctophum tenisoni,Temperature,antarctic,1
234767,Protomyctophum tenisoni,Temperature,arctic,1
234767,Protomyctophum tenisoni,Temperature,polar,1
234767,Protomyctophum tenisoni,Temperature,subtropical,2.6
234767,Protomyctophum tenisoni,Behavior,mesopelagic,3
234767,Protomyctophum tenisoni,Habitat,oceanic,3
234788,Lepidonotothen squamifrons,Salinity,marine,2
234788,Lepidonotothen squamifrons,Temperature,antarctic,1
234788,Lepidonotothen squamifrons,Temperature,temperate,2
234788,Lepidonotothen squamifrons,Behavior,benthopelagic,2
234788,Lepidonotothen squamifrons,food,fish,3
234788,Lepidonotothen squamifrons,food,zooplankton,1.8
254538,Gadus macrocephalus,Salinity,brackish,1
254538,Gadus macrocephalus,Salinity,marine,2
254538,Gadus macrocephalus,Temperature,arctic,1
254538,Gadus macrocephalus,Temperature,boreal,1.3
254538,Gadus macrocephalus,Behavior,demersal,1
254538,Gadus macrocephalus,food,benthic invertebrates,1.4
254538,Gadus macrocephalus,food,crustaceans,2
254538,Gadus macrocephalus,food,fish,3
254538,Gadus macrocephalus,food,octopus,2.5
254538,Gadus macrocephalus,Habitat,continental shelf,2
271328,Rhizoprionodon porosus,Temperature,tropical,3
271328,Rhizoprionodon porosus,Habitat,reef-associated,1.5
271328,Rhizoprionodon porosus,Habitat,oceanic,3
271328,Rhizoprionodon porosus,Habitat,neritic,2
271328,Rhizoprionodon porosus,Habitat,island,2.5
271328,Rhizoprionodon porosus,Habitat,continental shelf,2
271328,Rhizoprionodon porosus,Habitat,inland,0
271328,Rhizoprionodon porosus,Habitat,offshore,2.5
271328,Rhizoprionodon porosus,Habitat,inshore,1.3
271328,Rhizoprionodon porosus,Habitat,estuaries,1
271328,Rhizoprionodon porosus,Salinity,freshwater,0
271328,Rhizoprionodon porosus,Salinity,brackish,1
271328,Rhizoprionodon porosus,Salinity,marine,2
271328,Rhizoprionodon porosus,Food,marine snails,1.4
271328,Rhizoprionodon porosus,Food,shrimp,2.2
271328,Rhizoprionodon porosus,Food,squids,2.6
271328,Rhizoprionodon porosus,Food,fish,3
271328,Rhizoprionodon porosus,Food,wrasses,3
271378,Sphyrna couardi,Temperature,subtropical,2.6
271378,Sphyrna couardi,Temperature,tropical,3
271378,Sphyrna couardi,Habitat,coastal,2
271378,Sphyrna couardi,Salinity,marine,2
271378,Sphyrna couardi,Behavior,benthopelagic,2
271378,Sphyrna couardi,Food,benthic cephalopods,1.4
271378,Sphyrna couardi,Food,bony fish,3
271651,Scymnodalatias albicauda,Habitat,submarine ridge,3
271651,Scymnodalatias albicauda,Habitat,open water,3
271651,Scymnodalatias albicauda,Habitat,deep benthic,3
271651,Scymnodalatias albicauda,Habitat,oceanic,3
271651,Scymnodalatias albicauda,Salinity,marine,2
271651,Scymnodalatias albicauda,Behavior,demersal,1
271651,Scymnodalatias albicauda,Behavior,bathypelagic,2.5
271651,Scymnodalatias albicauda,Behavior,mesopelagic,3
